"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2024;"5812";"1287";"0083";"2191";"Campanhas de conscientização sobre prevenção às diversas formas de violência e discursos de ódio contra pessoas LGBTQIA+.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.11.3-AI";"Apoiar a implementação do Programa Cidadania Marajó";
2024;"5812";"1287";"0083";"2191";"Campanhas de conscientização sobre prevenção às diversas formas de violência e discursos de ódio contra pessoas LGBTQIA+.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.9.2-AI";"Apoiar políticas de proteção, promoção e defesa dos direitos das pessoas LGBTQIA+";
2024;"5812";"1287";"0083";"2191";"Campanhas de conscientização sobre prevenção às diversas formas de violência e discursos de ódio contra pessoas LGBTQIA+.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.2.3-AI";"Realizar ações de comunicação e difusão para a promoção e valorização dos direitos humanos e da cultura da paz, com especial atenção às populações em situação de rua, pessoa idosa, crianças e adolescentes, pessoas com deficiência, pessoas negras e indígenas, povos e comunidades tradicionais, pessoas LGBTQIA+, migrantes e refugiadas";
2024;"5812";"1287";"0083";"2193";"Formação para lideranças LGBTQIA+ do campo, inclusive lideranças indígenas, para o combate à violência e aos crimes de ódio, com base na autogestão e autoproteção voltadas para as particularidades territoriais e regionais.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.10.1-AI";"Apoiar o fortalecimento e/ou implementação de Casas de Acolhimento de pessoas LGBTQIA+ expulsas do núcleo familiar com vínculos familiares rompidos, bem como de campanhas de conscientização contra a violência e de formação de defensores de Direitos Humanos LGBTQIA+";
2024;"5812";"1287";"0083";"2193";"Formação para lideranças LGBTQIA+ do campo, inclusive lideranças indígenas, para o combate à violência e aos crimes de ódio, com base na autogestão e autoproteção voltadas para as particularidades territoriais e regionais.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.9.2-AI";"Apoiar políticas de proteção, promoção e defesa dos direitos das pessoas LGBTQIA+";
2024;"5812";"1287";"0083";"2193";"Formação para lideranças LGBTQIA+ do campo, inclusive lideranças indígenas, para o combate à violência e aos crimes de ódio, com base na autogestão e autoproteção voltadas para as particularidades territoriais e regionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.2.1-AI";"Promover capacitações de agentes públicos e da sociedade para promover a valorização dos direitos humanos e da cultura da paz, com especial atenção à população em situação de rua, pessoa idosa, crianças e adolescentes, pessoas com deficiência, pessoas negras e indígenas, povos e comunidades tradicionais, pessoas LGBTQIA+, migrantes e refugiadas";
2024;"2801";"1333";"0540";"2199";"Ampliação da rede de apoio no âmbito da Política Nacional de Cultura Exportadora (PNCE)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.3.3.9-AI";"Ampliação da rede de apoio no âmbito da Política Nacional de Cultura Exportadora (PNCE) na região";
2024;"2801";"1333";"0540";"2199";"Ampliação da rede de apoio no âmbito da Política Nacional de Cultura Exportadora (PNCE)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.6.7-AI";"Ampliação da rede de apoio no âmbito da Política Nacional de Cultura Exportadora (PNCE) na região";
2024;"2801";"1333";"0540";"2199";"Ampliação da rede de apoio no âmbito da Política Nacional de Cultura Exportadora (PNCE)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.5.5-AI";"Ampliação da rede de apoio no âmbito da Política Nacional de Cultura Exportadora (PNCE) na região";
2024;"2322";"1256";"0409";"2213";"Implantação de Sistemas de Esgotamento Sanitário nos estados de Alagoas, Bahia, Maranhão, Minas Gerais, Pernambuco, Piauí e Sergipe";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.5-AI";"Implantação de sistemas simplificados de abastecimento de água, cisternas, dessalinizadores e perfuração de poços (pex: Água Para Todos e Programa Água Doce)";
2024;"2801";"1333";"0535";"2214";"Projetos inovadores beneficiados por programas de estímulo à geração e à comercialização de patentes";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.2.3-AI";"Apoiar e estimular o uso da propriedade intelectual em projetos inovadores";
2024;"2801";"1333";"0535";"2214";"Projetos inovadores beneficiados por programas de estímulo à geração e à comercialização de patentes";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.6.1-AI";"Apoiar e estimular o uso da propriedade intelectual em projetos inovadores";
2024;"2801";"1333";"0535";"2214";"Projetos inovadores beneficiados por programas de estímulo à geração e à comercialização de patentes";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.5.2-AI";"Estímulo à inovação nas empresas com utilização intensiva de conhecimento para o aumento da produtividade e agregação de valor Apoiar e estimular o uso da propriedade intelectual em projetos inovadores";
2024;"5802";"1323";"0323";"2228";"Planos locais de Gestão Territorial e Ambiental Quilombola";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5601";"1258";"0405";"2232";"Sistemas e Infraestruturas Inteligentes Apoiados (OGU)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.3-AI";"Incentivar a implementação das Cidades 4.0 (cidades sustentáveis)";
2024;"5601";"1258";"0405";"2232";"Sistemas e Infraestruturas Inteligentes Apoiados (OGU)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.6.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2024;"5601";"1258";"0405";"2232";"Sistemas e Infraestruturas Inteligentes Apoiados (OGU)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.4.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2024;"5601";"1258";"0405";"2233";"Sistemas e Infraestruturas Inteligentes Apoiados (FGTS)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.3-AI";"Incentivar a implementação das Cidades 4.0 (cidades sustentáveis)";
2024;"5601";"1258";"0405";"2233";"Sistemas e Infraestruturas Inteligentes Apoiados (FGTS)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.6.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2024;"5601";"1258";"0405";"2233";"Sistemas e Infraestruturas Inteligentes Apoiados (FGTS)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.4.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2024;"5804";"1304";"0543";"2241";"Intercâmbios de conhecimento e boas práticas de políticas públicas voltadas à promoção da igualdade racial e justiça racial internacional, realizados com países africanos latino-americanos e caribenhos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5802";"1323";"0264";"2250";"Insumos para reparação a povos e comunidades de terreiro vítimas de racismo religioso";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.3-AI";"Promover o acesso a direitos para quilombolas, comunidades tradicionais de matriz africana, povos de terreiro e povos ciganos, por meio de políticas públicas intersetoriais que reconhecimento e valorizem seus modos de vida, saberes e cultura";
2024;"1191";"1328";"0334";"2251";"Mulheres com quintais produtivos ou agroecológicos estruturados";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.2.3-AI";"Apoiar projetos de formação, capacitação, assistência técnica, extensão rural, inovação e transferência de tecnologias sustentáveis para a inclusão produtiva";
2024;"1191";"1328";"0334";"2251";"Mulheres com quintais produtivos ou agroecológicos estruturados";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.2.4.1-AI";"Apoiar projetos de formação, capacitação e assistência técnica para a agricultura familiar e agroecologia";
2024;"1191";"1328";"0334";"2251";"Mulheres com quintais produtivos ou agroecológicos estruturados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.2-AI";"Apoiar projetos de Agroecologia";
2024;"2303";"1277";"0038";"2255";"Embrapa Cocais - Implantação de um novo Centro de Pesquisa Agropecuária em São Luís - MA";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2024;"2303";"1277";"0038";"2255";"Embrapa Cocais - Implantação de um novo Centro de Pesquisa Agropecuária em São Luís - MA";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2024;"2303";"1277";"0038";"2255";"Embrapa Cocais - Implantação de um novo Centro de Pesquisa Agropecuária em São Luís - MA";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.3-AI";"Incentivar a produção de culturas adaptadas às condições da região";
2024;"2303";"1277";"0038";"2255";"Embrapa Cocais - Implantação de um novo Centro de Pesquisa Agropecuária em São Luís - MA";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.1-AI";"Desenvolver novas tecnologias para a produção agropecuária sustentável na região";
2024;"2303";"1277";"0038";"2255";"Embrapa Cocais - Implantação de um novo Centro de Pesquisa Agropecuária em São Luís - MA";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.4.1-AI";"Apoiar projetos de bioeconomia e economia verde";
2024;"2308";"1309";"0411";"2257";"Nove centros de pesquisa beneficiados com a conexão à Rede E-Ciência - RNP (Modalidade PAC: Infovias Nacionais para Educação e Pesquisa)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.3.1-AI";"Proporcionar o fortalecimento (em especial, de modernização e expansão) da infraestrutura de Pesquisa & Desenvolvimento (P&D) nacional, priorizando o compartilhamento de equipamentos, laboratórios e capital intelectual";
2024;"2308";"1309";"0411";"2257";"Nove centros de pesquisa beneficiados com a conexão à Rede E-Ciência - RNP (Modalidade PAC: Infovias Nacionais para Educação e Pesquisa)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.6.1-AI";"Apoiar projetos de manutenção, recuperação e modernização das infraestruturas de Pesquisa & Desenvolvimento (P&D)";
2024;"2308";"1309";"0411";"2257";"Nove centros de pesquisa beneficiados com a conexão à Rede E-Ciência - RNP (Modalidade PAC: Infovias Nacionais para Educação e Pesquisa)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.1.2-AI";"Fortalecimento e Reorientação das ações e instrumentos de financiamento do Sistema Nacional de Ciência, Tecnologia e Inovação (SNCTI), a partir da estratégia de desenvolvimento regional";
2024;"2308";"1309";"0411";"2257";"Nove centros de pesquisa beneficiados com a conexão à Rede E-Ciência - RNP (Modalidade PAC: Infovias Nacionais para Educação e Pesquisa)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.2.3.1-AI";"Promover e ampliar os investimentos, a produção técnico científica e a Pesquisa, Desenvolvimento & Inovação (P&D)";
2024;"5661";"1289";"0057";"2258";"Análise e Difusão de Informações de Dados Socioeconômicos sobre as Mulheres e Desigualdades de Gênero";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2024;"1191";"1328";"0321";"2260";"Contratos de crédito no âmbito do Pronaf Semiárido, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.5-AI";"Ampliar contratação de crédito no âmbito do PRONAF";
2024;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.2-AI";"Incentivar a restauração florestal produtiva ";
2024;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.5-AI";"Estimular e/ou Apoiar o acesso ao PRONAF";
2024;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.2.4-AI";"Apoiar o acesso ao crédito para agricultura familiar";
2024;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.5-AI";"Ampliar contratação de crédito no âmbito do PRONAF";
2024;"1191";"1328";"0321";"2262";"Contratos de crédito no âmbito do Pronaf Bioeconomia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.2-AI";"Incentivar a restauração florestal produtiva ";
2024;"1191";"1328";"0321";"2262";"Contratos de crédito no âmbito do Pronaf Bioeconomia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.5-AI";"Estimular e/ou Apoiar o acesso ao PRONAF";
