Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Público";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;128;"5126";"1337";"0459";"1535";10712;"06W9";"Homens";"pessoas/ano";300,00;30,00;30,00;60,00;
2025;128;"5126";"1337";"0459";"1535";10712;"06W9";"Mulheres";"pessoas/ano";400,00;20,00;20,00;40,00;
2025;128;"5136";"1327";"0344";"1168";10195;"05EO";"Quilombolas";"unidade";10,00;40,00;40,00;40,00;
2025;128;"5136";"1327";"0344";"1171";10198;"05ER";"Povos e Comunidades Tradicionais";"unidade";40,00;50,00;50,00;50,00;
2025;128;"5136";"1327";"0344";"1174";10203;"05EW";"Quilombolas";"unidade";40,00;50,00;50,00;50,00;
2025;128;"5136";"1327";"0344";"1179";10208;"05EY";"Quilombolas";"unidade";12.000,00;16.000,00;30.000,00;42.000,00;
2025;128;"5136";"1327";"0344";"1184";10215;"05F0";"Povos e Comunidades Tradicionais";"unidade";7,00;10,00;10,00;14,00;
2025;128;"5136";"1327";"0344";"1191";10222;"05F1";"Povos e Comunidades Tradicionais";"unidade";9.800,00;10.000,00;15.000,00;15.200,00;
2025;128;"5136";"1327";"0344";"1201";10237;"05F5";"Povos e Comunidades Tradicionais";"unidade";5,00;1.000,00;1.200,00;1.400,00;
2025;128;"5136";"1327";"0346";"1467";10614;"0692";"Jovem";"unidade";450,00;540,00;600,00;600,00;
2025;128;"5136";"1327";"0346";"1467";10614;"0692";"Mulheres";"unidade";375,00;450,00;500,00;500,00;
2025;128;"5636";"1296";"0329";"0968";9962;"05CM";"Mulheres";"unidade";6.000,00;900,00;900,00;900,00;
2025;128;"5636";"1296";"0339";"1039";10034;"05D1";"Mulheres";"unidade";443,00;532,00;638,00;766,00;
2025;128;"5662";"1268";"0026";"0032";10333;"06D8";"Indígenas";"unidade";4,00;4,00;4,00;4,00;
2025;128;"5662";"1268";"0026";"0032";10333;"06D8";"População Negra";"unidade";24,00;24,00;24,00;24,00;
2025;128;"5662";"1268";"0026";"0032";10333;"06D8";"Povos e Comunidades Tradicionais";"unidade";2,00;2,00;2,00;8,00;
2025;128;"5662";"1268";"0026";"0032";10333;"06D8";"Quilombolas";"unidade";2,00;2,00;7,00;8,00;
2025;128;"5662";"1268";"0026";"0116";10327;"06D9";"População Negra";"unidade";1,00;0,00;1,00;2,00;
2025;128;"5662";"1268";"0026";"0166";10337;"06DD";"Mulheres";"unidade";2,00;2,00;2,00;9,00;
2025;128;"5662";"1268";"0026";"0166";10337;"06DD";"População Negra";"unidade";1,00;1,00;1,00;1,00;
2025;128;"5662";"1268";"0027";"0178";10392;"06NZ";"População Negra";"%";5,00;10,00;10,00;60,00;
2025;128;"5662";"1268";"0027";"0181";10401;"06TW";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;128;"5662";"1268";"0027";"0182";10403;"06UV";"Indígenas";"unidade";1,00;1,00;1,00;4,00;
2025;128;"5662";"1268";"0027";"1330";10415;"06RX";"Mulheres";"unidade";24,00;36,00;48,00;60,00;
2025;128;"5663";"1291";"0063";"0091";10467;"06WS";"Mulheres";"unidade";30.000,00;30.000,00;30.000,00;10.000,00;
2025;128;"5663";"1291";"0063";"0091";10467;"06WS";"População Negra";"unidade";16.500,00;16.500,00;16.500,00;5.500,00;
2025;128;"5663";"1291";"0063";"0185";10482;"06X0";"Mulheres";"%";70,00;70,00;70,00;70,00;
2025;128;"5663";"1291";"0063";"0187";10485;"06X1";"Jovem";"%";20,00;20,00;20,00;20,00;
2025;128;"5663";"1291";"0063";"0187";10485;"06X1";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;128;"5663";"1291";"0064";"0089";10503;"06X6";"Jovem";"%";20,00;20,00;20,00;20,00;
2025;128;"5663";"1291";"0064";"0089";10503;"06X6";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;128;"5663";"1291";"0064";"2326";11691;"06XN";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;128;"5663";"1291";"0064";"2392";11749;"073S";"Mulheres";"unidade";6,00;6,00;6,00;6,00;
2025;128;"5816";"1313";"0191";"0656";9865;"06JJ";"LGBTQIA+";;4,00;6,00;7,00;14,00;
2025;128;"5816";"1313";"0191";"0656";9865;"06JJ";"Povos e Comunidades Tradicionais";;2,00;3,00;4,00;8,00;
2025;128;"5816";"1313";"0191";"0656";9865;"06JJ";"Quilombolas";;2,00;3,00;4,00;8,00;
2025;128;"5838";"1340";"0518";"1971";11292;"07AZ";"Indígenas";"unidade";20,00;3,00;6,00;9,00;
2025;128;"5838";"1340";"0518";"1972";11293;"07B0";"Povos e Comunidades Tradicionais";"unidade";25,00;5,00;10,00;15,00;
2025;128;"5838";"1340";"0518";"1973";11294;"07B1";"Indígenas";"unidade";10,00;20,00;25,00;30,00;
2025;128;"5838";"1340";"0518";"1973";11294;"07B1";"Mulheres";"unidade";10,00;20,00;25,00;30,00;
2025;128;"5838";"1340";"0518";"1974";11295;"07GZ";"Indígenas";"unidade";80,00;160,00;240,00;320,00;
2025;128;"5838";"1340";"0518";"1975";11296;"07H0";"Indígenas";"unidade";200,00;350,00;500,00;650,00;
2025;128;"5838";"1340";"0518";"1976";11297;"07H1";"Indígenas";"unidade";15,00;45,00;60,00;75,00;
2025;128;"5838";"1340";"0518";"1977";11298;"07H5";"Indígenas";"unidade";15,00;50,00;65,00;80,00;
2025;128;"5838";"1340";"0518";"1978";11299;"07F4";"Indígenas";"unidade";10.000,00;40.000,00;50.000,00;60.000,00;
2025;128;"5838";"1340";"0518";"1979";11300;"07F8";"Indígenas";"unidade";20,00;75,00;130,00;185,00;
2025;128;"5838";"1340";"0518";"1980";11301;"07FD";"Indígenas";"unidade";2,00;4,00;6,00;8,00;
2025;128;"5838";"1340";"0518";"1981";11302;"07FE";"Indígenas";"unidade";200,00;400,00;600,00;800,00;
2025;130;"5663";"1291";"0064";"0089";10503;"06X6";"Jovem";"%";20,00;20,00;20,00;20,00;
2025;130;"5663";"1291";"0064";"0089";10503;"06X6";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;130;"5663";"1291";"0064";"2326";11691;"06XN";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;130;"5663";"1291";"0064";"2392";11749;"073S";"Mulheres";"unidade";6,00;6,00;6,00;6,00;
2025;130;"5838";"1340";"0517";"1964";11285;"07GN";"Indígenas";"unidade";9,00;19,00;30,00;40,00;
2025;130;"5838";"1340";"0517";"1964";11285;"07GN";"Jovem";"unidade";2,00;5,00;8,00;11,00;
2025;130;"5838";"1340";"0517";"1964";11285;"07GN";"Mulheres";"unidade";5,00;10,00;15,00;20,00;
2025;130;"5838";"1340";"0517";"1965";11286;"07GO";"Indígenas";"unidade";5,00;10,00;15,00;20,00;
2025;130;"5838";"1340";"0517";"1966";11287;"07AX";"Indígenas";"unidade";5,00;7,00;21,00;36,00;
2025;130;"5838";"1340";"0518";"1971";11292;"07AZ";"Indígenas";"unidade";20,00;3,00;6,00;9,00;
2025;130;"5838";"1340";"0518";"1972";11293;"07B0";"Povos e Comunidades Tradicionais";"unidade";25,00;5,00;10,00;15,00;
2025;130;"5838";"1340";"0518";"1973";11294;"07B1";"Indígenas";"unidade";10,00;20,00;25,00;30,00;
2025;130;"5838";"1340";"0518";"1973";11294;"07B1";"Mulheres";"unidade";10,00;20,00;25,00;30,00;
2025;130;"5838";"1340";"0518";"1979";11300;"07F8";"Indígenas";"unidade";20,00;75,00;130,00;185,00;
2025;130;"5838";"1340";"0518";"1980";11301;"07FD";"Indígenas";"unidade";2,00;4,00;6,00;8,00;
2025;130;"5838";"1340";"0518";"1981";11302;"07FE";"Indígenas";"unidade";200,00;400,00;600,00;800,00;
2025;132;"2301";"1267";"0286";"2091";11442;"067V";"Mulheres";"%";5,00;5,00;5,00;5,00;
2025;132;"2301";"1267";"0286";"2091";11442;"067V";"População Negra";"%";5,00;5,00;5,00;5,00;
2025;132;"2301";"1267";"0286";"2105";11449;"0680";"Mulheres";"%";5,00;5,00;5,00;5,00;
2025;132;"2301";"1267";"0286";"2105";11449;"0680";"População Negra";"%";5,00;5,00;5,00;5,00;
2025;132;"5126";"1337";"0431";"1360";10470;"06UE";"Mulheres";;150,00;68,00;68,00;68,00;
2025;132;"5126";"1337";"0431";"1363";10472;"06YB";"Mulheres";;150,00;68,00;68,00;68,00;
2025;132;"5126";"1337";"0431";"1369";10479;"06YX";"Mulheres";;7.500,00;1.560,00;1.560,00;1.560,00;
2025;132;"5126";"1337";"0434";"1387";10502;"06ZE";"Homens";;150,00;65,00;65,00;65,00;
2025;132;"5126";"1337";"0434";"1390";10507;"06ZL";"Homens";;22.500,00;7.334,00;7.334,00;7.334,00;
2025;132;"5126";"1337";"0434";"1390";10507;"06ZL";"Mulheres";;22.500,00;7.334,00;7.334,00;7.334,00;
2025;132;"5126";"1337";"0459";"1509";10679;"06VW";"Homens";;2,50;15,00;15,00;15,00;
2025;132;"5126";"1337";"0459";"1509";10679;"06VW";"Mulheres";;2,50;15,00;15,00;15,00;
2025;132;"5126";"1337";"0459";"1525";10707;"06W2";"Homens";;6.036,00;5.683,00;6.252,00;6.876,00;
2025;132;"5126";"1337";"0459";"1525";10707;"06W2";"Mulheres";;6.036,00;4.471,00;4.918,00;5.410,00;
2025;132;"5126";"1337";"0459";"1535";10712;"06W9";"Homens";"pessoas/ano";300,00;30,00;30,00;60,00;
2025;132;"5126";"1337";"0459";"1535";10712;"06W9";"Mulheres";"pessoas/ano";400,00;20,00;20,00;40,00;
2025;132;"5661";"1289";"0057";"0552";10660;"06RI";"Mulheres";"unidade";400,00;790,00;1.175,00;1.375,00;
2025;132;"5661";"1289";"0057";"0552";10660;"06RI";"População Negra";"unidade";100,00;210,00;325,00;625,00;
2025;132;"5661";"1289";"0060";"0077";10681;"0744";"Mulheres";"unidade";1,00;1,00;1,00;1,00;
2025;132;"5661";"1289";"0060";"0078";10700;"0746";"Mulheres";"unidade";500,00;500,00;500,00;500,00;
2025;132;"5661";"1289";"0060";"0164";10687;"0748";"Mulheres";"unidade";3,00;4,00;5,00;8,00;
2025;132;"5662";"1268";"0026";"0032";10333;"06D8";"Indígenas";"unidade";4,00;4,00;4,00;4,00;
2025;132;"5662";"1268";"0026";"0032";10333;"06D8";"População Negra";"unidade";24,00;24,00;24,00;24,00;
2025;132;"5662";"1268";"0026";"0032";10333;"06D8";"Povos e Comunidades Tradicionais";"unidade";2,00;2,00;2,00;8,00;
2025;132;"5662";"1268";"0026";"0032";10333;"06D8";"Quilombolas";"unidade";2,00;2,00;7,00;8,00;
2025;132;"5662";"1268";"0026";"0116";10327;"06D9";"População Negra";"unidade";1,00;0,00;1,00;2,00;
2025;132;"5662";"1268";"0026";"0166";10337;"06DD";"Mulheres";"unidade";2,00;2,00;2,00;9,00;
2025;132;"5662";"1268";"0026";"0166";10337;"06DD";"População Negra";"unidade";1,00;1,00;1,00;1,00;
2025;132;"5662";"1268";"0027";"0178";10392;"06NZ";"População Negra";"%";5,00;10,00;10,00;60,00;
2025;132;"5662";"1268";"0027";"0181";10401;"06TW";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;132;"5662";"1268";"0027";"0182";10403;"06UV";"Indígenas";"unidade";1,00;1,00;1,00;4,00;
2025;132;"5662";"1268";"0027";"1330";10415;"06RX";"Mulheres";"unidade";24,00;36,00;48,00;60,00;
2025;132;"5663";"1291";"0063";"0091";10467;"06WS";"Mulheres";"unidade";30.000,00;30.000,00;30.000,00;10.000,00;
2025;132;"5663";"1291";"0063";"0091";10467;"06WS";"População Negra";"unidade";16.500,00;16.500,00;16.500,00;5.500,00;
2025;132;"5663";"1291";"0063";"0185";10482;"06X0";"Mulheres";"%";70,00;70,00;70,00;70,00;
2025;132;"5663";"1291";"0063";"0187";10485;"06X1";"Jovem";"%";20,00;20,00;20,00;20,00;
2025;132;"5663";"1291";"0063";"0187";10485;"06X1";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;132;"5663";"1291";"0064";"0089";10503;"06X6";"Jovem";"%";20,00;20,00;20,00;20,00;
2025;132;"5663";"1291";"0064";"0089";10503;"06X6";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;132;"5663";"1291";"0064";"2326";11691;"06XN";"População Negra";"%";60,00;60,00;60,00;60,00;
2025;132;"5663";"1291";"0064";"2392";11749;"073S";"Mulheres";"unidade";6,00;6,00;6,00;6,00;
2025;132;"5838";"1340";"0517";"1964";11285;"07GN";"Indígenas";"unidade";9,00;19,00;30,00;40,00;
2025;132;"5838";"1340";"0517";"1964";11285;"07GN";"Jovem";"unidade";2,00;5,00;8,00;11,00;
2025;132;"5838";"1340";"0517";"1964";11285;"07GN";"Mulheres";"unidade";5,00;10,00;15,00;20,00;
2025;132;"5838";"1340";"0517";"1965";11286;"07GO";"Indígenas";"unidade";5,00;10,00;15,00;20,00;
2025;132;"5838";"1340";"0517";"1966";11287;"07AX";"Indígenas";"unidade";5,00;7,00;21,00;36,00;
2025;132;"5838";"1340";"0518";"1971";11292;"07AZ";"Indígenas";"unidade";20,00;3,00;6,00;9,00;
2025;132;"5838";"1340";"0518";"1972";11293;"07B0";"Povos e Comunidades Tradicionais";"unidade";25,00;5,00;10,00;15,00;
2025;132;"5838";"1340";"0518";"1973";11294;"07B1";"Indígenas";"unidade";10,00;20,00;25,00;30,00;
2025;132;"5838";"1340";"0518";"1973";11294;"07B1";"Mulheres";"unidade";10,00;20,00;25,00;30,00;
2025;132;"5838";"1340";"0518";"1979";11300;"07F8";"Indígenas";"unidade";20,00;75,00;130,00;185,00;
2025;132;"5838";"1340";"0518";"1980";11301;"07FD";"Indígenas";"unidade";2,00;4,00;6,00;8,00;
2025;132;"5838";"1340";"0518";"1981";11302;"07FE";"Indígenas";"unidade";200,00;400,00;600,00;800,00;
2025;135;"2310";"1253";"0141";"1653";10875;"05K9";"Mulheres";"unidade";1,00;1,00;2,00;3,00;
2025;135;"2310";"1253";"0141";"1653";10875;"05K9";"Pessoa em Situação de Rua";"unidade";1,00;1,00;2,00;3,00;
2025;138;"2324";"1311";"0212";"1994";11322;"06N2";"Mulheres";"unidade";30,00;60,00;60,00;60,00;
2025;140;"2324";"1311";"0212";"1994";11322;"06N2";"Mulheres";"unidade";30,00;60,00;60,00;60,00;
2025;142;"5126";"1337";"0455";"1469";10618;"06V4";"Pessoa com Deficiência";;50.000,00;10,00;10,00;10,00;
2025;143;"5838";"1340";"0517";"1964";11285;"07GN";"Indígenas";"unidade";9,00;19,00;30,00;40,00;
2025;143;"5838";"1340";"0517";"1964";11285;"07GN";"Jovem";"unidade";2,00;5,00;8,00;11,00;
2025;143;"5838";"1340";"0517";"1964";11285;"07GN";"Mulheres";"unidade";5,00;10,00;15,00;20,00;
2025;143;"5838";"1340";"0518";"1971";11292;"07AZ";"Indígenas";"unidade";20,00;3,00;6,00;9,00;
