"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2025;"5838";"1340";"0531";"2098";"Eventos e processos interculturais e pedagógicos relacionados aos sistemas indígenas de vida apoiados com públicos indígenas e não indígenas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2098";"Eventos e processos interculturais e pedagógicos relacionados aos sistemas indígenas de vida apoiados com públicos indígenas e não indígenas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2098";"Eventos e processos interculturais e pedagógicos relacionados aos sistemas indígenas de vida apoiados com públicos indígenas e não indígenas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2099";"Exposições virtuais e presenciais visando a valorização dos saberes, culturas, tradições, línguas e expressões artísticas indígenas lançadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2099";"Exposições virtuais e presenciais visando a valorização dos saberes, culturas, tradições, línguas e expressões artísticas indígenas lançadas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2099";"Exposições virtuais e presenciais visando a valorização dos saberes, culturas, tradições, línguas e expressões artísticas indígenas lançadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2100";"Projetos voltados a espaços de cultura, memória e transmissão de conhecimentos (museu vivo, espaço cultural, centro de ciências e saberes tradicionais) apoiados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2100";"Projetos voltados a espaços de cultura, memória e transmissão de conhecimentos (museu vivo, espaço cultural, centro de ciências e saberes tradicionais) apoiados";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.5-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0531";"2100";"Projetos voltados a espaços de cultura, memória e transmissão de conhecimentos (museu vivo, espaço cultural, centro de ciências e saberes tradicionais) apoiados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.3-AI";"Sensibilizar a sociedade e o Estado brasileiro sobre a importância dos sistemas indígenas para o envolvimento, cuidado e comprometimento com a vida";
2025;"5838";"1340";"0519";"2101";"Iniciativas de educação comunitária apoiadas, promovendo o compartilhamento de conhecimentos, pedagogias próprias e expressões culturais indígenas.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.4.5-AI";"Fortalecer a educação escolar indígena em todos os níveis e modalidades";
2025;"5838";"1340";"0519";"2101";"Iniciativas de educação comunitária apoiadas, promovendo o compartilhamento de conhecimentos, pedagogias próprias e expressões culturais indígenas.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.10.5-AI";"Fortalecer a educação escolar indígena em todos os níveis e modalidades";
2025;"5838";"1340";"0519";"2101";"Iniciativas de educação comunitária apoiadas, promovendo o compartilhamento de conhecimentos, pedagogias próprias e expressões culturais indígenas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.5-AI";"Fortalecer a educação escolar indígena em todos os níveis e modalidades";
2025;"1617";"1305";"0514";"2106";"Mecanismos de divulgação do artesanato indígena criados, com enfoque na geração de renda";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.1.4.1-AI";"Promover a sociobioeconomia indígena ";
2025;"1617";"1305";"0514";"2106";"Mecanismos de divulgação do artesanato indígena criados, com enfoque na geração de renda";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.4.4-AI";"Promover a sociobioeconomia indígena ";
2025;"1617";"1305";"0514";"2106";"Mecanismos de divulgação do artesanato indígena criados, com enfoque na geração de renda";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.5.2-AI";"Promover a sociobioeconomia indígena ";
2025;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.3.1.2-AI";"Apoiar os entes federativos Amazônicos na promoção dos destinos Amazonicos nacionalmente e internacionalmente";
2025;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.1.2-AI";"Promoção de roteiros turísticos culturais da região";
2025;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.4.1-AI";"Realizar ações promocionais da gastronomia regional";
2025;"2323";"1330";"0536";"2142";"Realização de viagens de familiarização (Famtours) para operadores e agentes de viagem estrangeiros aderentes ao perfil de consumo dos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.5.2.1-AI";"Fortalecer a divulgação nacional e internacional dos roteiros turísticos culturais e da economia criativa";
2025;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.3.1.2-AI";"Apoiar os entes federativos Amazônicos na promoção dos destinos Amazonicos nacionalmente e internacionalmente";
2025;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.1.2-AI";"Promoção de roteiros turísticos culturais da região";
2025;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.4.1-AI";"Realizar ações promocionais da gastronomia regional";
2025;"2323";"1330";"0536";"2144";"Realização de viagens (press trips) para jornalistas, editores, influenciadores e formadores de opinião estrangeiros aderentes aos mercados estratégicos internacionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.5.2.1-AI";"Fortalecer a divulgação nacional e internacional dos roteiros turísticos culturais e da economia criativa";
2025;"5126";"1337";"0447";"2152";"Ações voltadas ao enfrentamento do racismo e de todas as formas de violência, preconceito e desigualdades de gênero, raça e outros marcadores sociais na estrutura do esporte brasileiro.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.5.1-AI";"Fomentar práticas de prevenção às diversas formas de preconceito e violências";
2025;"2801";"1333";"0535";"2214";"Projetos inovadores beneficiados por programas de estímulo à geração e à comercialização de patentes";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.2.3-AI";"Apoiar e estimular o uso da propriedade intelectual em projetos inovadores";
2025;"2801";"1333";"0535";"2214";"Projetos inovadores beneficiados por programas de estímulo à geração e à comercialização de patentes";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.6.1-AI";"Apoiar e estimular o uso da propriedade intelectual em projetos inovadores";
2025;"2801";"1333";"0535";"2214";"Projetos inovadores beneficiados por programas de estímulo à geração e à comercialização de patentes";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.5.2-AI";"Estímulo à inovação nas empresas com utilização intensiva de conhecimento para o aumento da produtividade e agregação de valor Apoiar e estimular o uso da propriedade intelectual em projetos inovadores";
2025;"5601";"1258";"0405";"2232";"Sistemas e Infraestruturas Inteligentes Apoiados (OGU)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.3-AI";"Incentivar a implementação das Cidades 4.0 (cidades sustentáveis)";
2025;"5601";"1258";"0405";"2232";"Sistemas e Infraestruturas Inteligentes Apoiados (OGU)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.6.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2025;"5601";"1258";"0405";"2232";"Sistemas e Infraestruturas Inteligentes Apoiados (OGU)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.4.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2025;"5601";"1258";"0405";"2233";"Sistemas e Infraestruturas Inteligentes Apoiados (FGTS)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.3-AI";"Incentivar a implementação das Cidades 4.0 (cidades sustentáveis)";
2025;"5601";"1258";"0405";"2233";"Sistemas e Infraestruturas Inteligentes Apoiados (FGTS)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.6.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2025;"5601";"1258";"0405";"2233";"Sistemas e Infraestruturas Inteligentes Apoiados (FGTS)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.4.1-AI";"Apoiar intervenções urbanísticas integradas visando o avanço da implementação da Carta Brasileira das Cidades Inteligentes";
2025;"1191";"1328";"0334";"2251";"Mulheres com quintais produtivos ou agroecológicos estruturados";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.2.3-AI";"Apoiar projetos de formação, capacitação, assistência técnica, extensão rural, inovação e transferência de tecnologias sustentáveis para a inclusão produtiva";
2025;"1191";"1328";"0334";"2251";"Mulheres com quintais produtivos ou agroecológicos estruturados";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.2.4.1-AI";"Apoiar projetos de formação, capacitação e assistência técnica para a agricultura familiar e agroecologia";
2025;"1191";"1328";"0334";"2251";"Mulheres com quintais produtivos ou agroecológicos estruturados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.2-AI";"Apoiar projetos de Agroecologia";
2025;"5661";"1289";"0057";"2258";"Análise e Difusão de Informações de Dados Socioeconômicos sobre as Mulheres e Desigualdades de Gênero";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"1191";"1328";"0321";"2260";"Contratos de crédito no âmbito do Pronaf Semiárido, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.5-AI";"Ampliar contratação de crédito no âmbito do PRONAF";
2025;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.2-AI";"Incentivar a restauração florestal produtiva ";
2025;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.5-AI";"Estimular e/ou Apoiar o acesso ao PRONAF";
2025;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.2.4-AI";"Apoiar o acesso ao crédito para agricultura familiar";
2025;"1191";"1328";"0321";"2261";"Contratos de crédito no âmbito do Pronaf Agroecologia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.5-AI";"Ampliar contratação de crédito no âmbito do PRONAF";
2025;"1191";"1328";"0321";"2262";"Contratos de crédito no âmbito do Pronaf Bioeconomia, que fomentam o desenvolvimento sustentável";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.2.2-AI";"Incentivar a restauração florestal produtiva ";
